Gads,Pasv_nos,Pasv_ATVK,Ter_ied_vien_nos,Ter_ied_vien_ATVK,Vecuma_grupa,Mir_vir_skaits,Mir_siev_skaits
2023,ALŪKSNES NOVADS,021000,MĀRKALNES PAGASTS,021500,75 un vec.,0,4
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,0-6,0,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,15-18,0,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,19-24,0,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,25-49,1,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,50-61,3,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,62-74,0,2
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,7-14,0,0
2023,ALŪKSNES NOVADS,021000,PEDEDZES PAGASTS,021510,75 un vec.,2,3
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,0-6,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,15-18,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,19-24,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,25-49,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,50-61,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,62-74,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,7-14,0,0
2023,ALŪKSNES NOVADS,021000,VECLAICENES PAGASTS,021520,75 un vec.,0,1
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,0-6,0,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,15-18,0,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,19-24,0,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,25-49,0,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,50-61,1,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,62-74,1,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,7-14,0,0
2023,ALŪKSNES NOVADS,021000,ZELTIŅU PAGASTS,021530,75 un vec.,0,1
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,0-6,0,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,15-18,0,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,19-24,0,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,25-49,1,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,50-61,1,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,62-74,0,2
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,7-14,0,0
2023,ALŪKSNES NOVADS,021000,ZIEMERA PAGASTS,021540,75 un vec.,0,2
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,25-49,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,50-61,0,1
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,62-74,4,2
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,AMBEĻU PAGASTS,022400,75 un vec.,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,25-49,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,50-61,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,62-74,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BEBRENES PAGASTS,022410,75 un vec.,3,1
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,50-61,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,62-74,5,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,BIĶERNIEKU PAGASTS,022420,75 un vec.,1,3
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,25-49,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,50-61,4,2
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,62-74,6,4
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DEMENES PAGASTS,022430,75 un vec.,3,5
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,25-49,0,1
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,50-61,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,62-74,4,1
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DUBNAS PAGASTS,022440,75 un vec.,5,1
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,50-61,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,62-74,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,DVIETES PAGASTS,022450,75 un vec.,0,9
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,25-49,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,50-61,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,62-74,5,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,EGLAINES PAGASTS,022460,75 un vec.,2,3
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,25-49,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,50-61,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,62-74,8,2
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,7-14,0,1
2023,AUGŠDAUGAVAS NOVADS,022000,ILŪKSTE,022200,75 un vec.,13,15
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,19-24,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,25-49,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,50-61,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,62-74,4,4
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALKŪNES PAGASTS,022470,75 un vec.,3,8
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,25-49,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,50-61,5,1
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,62-74,7,5
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,KALUPES PAGASTS,022480,75 un vec.,3,7
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,25-49,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,50-61,3,1
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,62-74,5,1
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LAUCESAS PAGASTS,022490,75 un vec.,5,6
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,50-61,4,1
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,62-74,5,2
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,LĪKSNAS PAGASTS,022500,75 un vec.,4,8
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,25-49,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,50-61,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,62-74,5,2
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MAĻINOVAS PAGASTS,022510,75 un vec.,2,6
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,50-61,0,1
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,62-74,3,3
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,MEDUMU PAGASTS,022520,75 un vec.,0,9
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,25-49,6,3
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,50-61,7,2
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,62-74,17,5
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NAUJENES PAGASTS,022530,75 un vec.,12,26
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,25-49,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,50-61,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,62-74,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,NĪCGALES PAGASTS,022540,75 un vec.,3,4
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,25-49,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,50-61,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,62-74,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PILSKALNES PAGASTS,022550,75 un vec.,3,7
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,50-61,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,62-74,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,PRODES PAGASTS,022560,75 un vec.,1,2
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,50-61,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,62-74,5,1
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SALIENAS PAGASTS,022570,75 un vec.,4,2
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,25-49,1,2
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,50-61,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,62-74,4,0
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SKRUDALIENAS PAGASTS,022580,75 un vec.,7,3
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,25-49,0,1
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,50-61,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,62-74,1,4
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SUBATE,022210,75 un vec.,1,8
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,25-49,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,50-61,4,1
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,62-74,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,SVENTES PAGASTS,022590,75 un vec.,5,6
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,50-61,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,62-74,4,3
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,ŠĒDERES PAGASTS,022600,75 un vec.,3,4
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,19-24,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,25-49,1,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,50-61,3,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,62-74,2,2
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,TABORES PAGASTS,022610,75 un vec.,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,25-49,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,50-61,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,62-74,4,1
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VABOLES PAGASTS,022620,75 un vec.,4,3
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,19-24,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,25-49,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,50-61,2,1
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,62-74,2,2
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VECSALIENAS PAGASTS,022630,75 un vec.,0,4
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,0-6,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,15-18,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,19-24,2,0
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,25-49,1,1
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,50-61,3,1
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,62-74,2,2
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,7-14,0,0
2023,AUGŠDAUGAVAS NOVADS,022000,VIŠĶU PAGASTS,022640,75 un vec.,8,11
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,0-6,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,15-18,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,19-24,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,25-49,3,2
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,50-61,1,1
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,62-74,14,3
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,7-14,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽI,023200,75 un vec.,10,14
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,0-6,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,15-18,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,19-24,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,25-49,2,2
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,50-61,1,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,62-74,3,3
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,7-14,0,0
2023,ĀDAŽU NOVADS,023000,ĀDAŽU PAGASTS,023401,75 un vec.,8,15
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,0-6,1,0
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,15-18,0,0
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,19-24,0,0
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,25-49,8,2
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,50-61,13,1
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,62-74,19,10
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,7-14,0,0
2023,ĀDAŽU NOVADS,023000,CARNIKAVAS PAGASTS,023410,75 un vec.,37,35
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,0-6,0,0
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,15-18,0,0
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,19-24,0,0
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,25-49,0,0
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,50-61,1,1
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,62-74,8,1
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,7-14,0,0
2023,BALVU NOVADS,024000,BALTINAVAS PAGASTS,024400,75 un vec.,0,8
2023,BALVU NOVADS,024000,BALVI,024200,0-6,0,0
2023,BALVU NOVADS,024000,BALVI,024200,15-18,0,0
2023,BALVU NOVADS,024000,BALVI,024200,19-24,0,0
2023,BALVU NOVADS,024000,BALVI,024200,25-49,4,0
2023,BALVU NOVADS,024000,BALVI,024200,50-61,5,7
2023,BALVU NOVADS,024000,BALVI,024200,62-74,20,10
2023,BALVU NOVADS,024000,BALVI,024200,7-14,0,0
2023,BALVU NOVADS,024000,BALVI,024200,75 un vec.,17,35
2023,BALVU NOVADS,024000,BALVU PAGASTS,024410,0-6,0,0
